Datetime,Content,Username,DisplayName,Location,Lang,Content_en,polarity,subjectivity
2023-06-07 17:35:35+00:00,tuimss hola ya envie mns privado,oguisr41,olga ruiz,unknow,es,Tuimss Hello and send more private,0.25,0.4375
2023-04-30 03:52:02+00:00,fideimssoficial felicitaciones al imss y empresarios por la implementacion del programa elssa,martinon_victor,victor martinon,unknow,es,FIDEMSSOFICIAL CONGRATULATIONS TO IMSS AND EMPRESARIES FOR THE IMPLEMENTATION OF THE ELSA PROGRAM,0.0,0.0
2023-06-15 22:18:16+00:00,"tabascoimss y para cuando humanizan con los familiares de los px en el area de espera tanto de urgencias como de toco cirugia todo el dia angel el sol abrazador y no poderte despegar de ahi por que jamas te llaman para dar informes
pesimo servicio httpstcowzdu1qqnz0",v23palma,@ordonez23,villahermosa tab.2,es,Tabascoimss and when to humanize with the relatives of the ex in the waiting area of ​​both emergency and surgery all day Angel El Sol embrace and not being able to take off from there because they never call you to give reports pessimo service,0.5,0.625
2023-06-03 23:07:56+00:00,"porque las normas oficiales mexicanas de atencion entre ellas las de cancer de mama nom041ssa22002 han sido cancelaras por la secretaria de salud
porque los jueces ordenan que se atienda y gastan dinero de la ss que ya no se ira a la campana de morena
cancerdemama mex",laurodelgado8,cirujanista,"los angeles, ca",es,Because the Mexican official care standards between them those of breast cancer have been canceled by the Secretary of Health because the judges order that money from the SS will be attended and spent that will no longer go to the bell of Morena Cancerdemama me,-0.05,0.05
2023-06-16 05:22:56+00:00,hugogallardosg no se preocupen el director general del imss anda en campana desde varios anos no creo le importe con el frente frio cuando entre se soluciona todo no es el partido que este sin los que estan en la silla,arceomario,mario castillo arceo,"xapala,veracruz",es,Hugogallardosg do not worry the general director of the IMSS walks in Campana from several years I do not believe with the cold front when between it is solved everything is not the game that is without those in the chair,-0.2375,0.475
2023-04-28 22:01:06+00:00,"tuimss tengo cita para una tomografia contrastada en acapulco pero me dicen en rayos x que no pueden hacer el estudio porque no tienen el contraste para hacerlo

para que me citaron entonces httpstcogrghjvzvrh",alexabreo22,alex,"acapulco de juarez, guerrero",es,Tuimsss I have an appointment for a tomography hired in Capullo but they tell me in X -rays that the study cannot do because they do not have the contrast to do so so that Httpstcogrghjvzvrh then quoted me,0.0,0.0
2023-04-28 01:11:09+00:00,carlosloret lopezobrador y lo trasladaron de seguro al imss  seguro  ya estuviera bien tieso ,marthav70990401,martha villarreal,"nuevo leon, mexico",es,"CARLOSLORET LOPEZOBRADOR and he was surely transferred to IMSS, he was already very stiff",0.11071428571428571,0.7694444444444444
2023-05-27 17:26:36+00:00,"unidosporoaxaca
salomonj ddhpo
netsalvatierra urge a soapaoax reparar fuga en la linea de conduccion en arroyo seco entre loma bonita del fraccionamiento la loma y rafael ballesteros de la unidad del issste retrasa el servicio ya esta el material se espera a la cuadrilla httpstcoozuhqeish8",efektoaguila,alfredo martinez d a,oaxaca,es,United PoroAxaca Saloon Humo Netsalvatierra urges to Sopaoax repair the leak in the driving line in Arroyo Sec,-0.1,0.6
2023-04-25 02:04:30+00:00,"el doctor ramon alvarado titular de la secretaria de salud de la fp destaco que la poblacion dominicana amanecio consternada el domingo 16 de abril cuando se recibio la noticia de que 34 ninos fallecieron
fpcomunica
fuerzadelpueblo azua httpstco8dcwk8qvme",ramirezsiano,siano,dominican republic,es,Dr. Ramon altered head of the Secretary of Health of the Faith.,0.0,0.0
2023-06-03 03:39:37+00:00,"a traves del programa elssaimss el csszihuatanejo brinda asesoria y capacitacion a las y los trabajadores de empresas de zihuatanejo para contar con entornos seguros y saludables para fortalecer la prevencion de accidentes y enfermedades 
lucyisabelmora1  httpstcoikucygr8ib",david4larcon,david alarcon castillo,unknow,es,"Through the ELSSAIMSS program, CSSZIHUATANEJO provides advice and training to Zihuatanejo companies to have safe and healthy environments to strengthen the prevention of accidents and diseases",0.5,0.5
2023-04-30 21:02:28+00:00,rochaperiodista espero que cuando se la este cargando su puta madre vaya al imss asi como lo hace lopitos,lopezangel32,angel lopez danes ,"playa del carmen, mexico",es,Rochaperiodista I hope that when he is carrying her motherfucker go to the IMSS as it makes it pretty,0.25,1.0
2023-06-20 18:11:09+00:00,hans2412 jajaja si seras pendejete no recuerdas que desde hace 4anos el  viene diciendo lo mismo y su insabi tuvo que endosarlo al imss desde hace un par de meses ya se va a construir un hospital y cuando este al 40 lo va a inaugurar y los chairos daran las gracias,albatrosveloz,albatros,unknow,es,Hahaha if you will be a pendejito you do not remember that for him he has been saying the same and his insane had to focus on the IMSS for a couple of months a hospital will be built and when he is going to inaugurate it and the boys will thank,-0.26666666666666666,0.5083333333333333
2023-06-01 19:53:19+00:00,"jesusrcuevas lopezobrador no pues ya van tarde el
sistema de salud publica esta para llorar  y los sueldos por los suelos  dinamarca esta a anos luz del issste imss y ssa ",lizramo60151424,liz ramos,jalisco ,es,"JESUSRCUEVAS LOPEZOBRADOR NO Well, the public health system is already late to cry and salaries for Denmark soils is years of the ISSSTE IMSS and that",-0.15,0.3333333333333333
2023-05-12 23:15:40+00:00,lapinchemonse tuimss y lo que no se ve  por su incompetencia se dan unas agarradas con los medicos y como estos ultimos son de confianza o con un sindicato de juguete imaginate a quien corren o quien termina renunciando son unas lacras que asco de gente ,ezrahadad,ezra_ben_yosef,cdmx,es,Lopinchemense tunems and what is not seen because of their incompetence are given with the doctors and how the latter are trustworthy or with a toy union imagine who runs or who ends up renouncing are some lacquers that disgust from people,0.0,0.0
2023-06-14 20:23:14+00:00,litzaeli joluisgarcia samuelgarcias no es por defender a samuel pero el imss depende del gobierno federal digo,ludygarza,lu garza ,"monterrey, nuevo leon",es,Litzaeli Joluisgarcia Samuelgarcias is not to defend Samuel but the IMSS depends on the federal government I say,0.0,0.0
2023-06-08 16:40:45+00:00,director de la oms contactara a la secretaria de salud por eliminacion de nom sobre cancer de mama httpstcogp7fbpkggw,jorgecarrascoa,jorge carrasco araizaga,ciudad de mexico,es,WHO Director will contact the Secretary of Health for NOM elimination on breast cancer,0.0,0.0
2023-05-09 20:59:08+00:00,lopezobrador te saludo desde el imss clinica 35 tijuana y desde aqui te sigo que vayas y chtm ,yaris_yaris_yar,yaris,en un lugar exotico,es,Lopezobrador greet you from the IMSS Clinica Tijuana and from here I follow you and Chim,0.0,0.0
2023-06-16 19:22:42+00:00,tuimss regia67 zoerobledo imss importa mierda su salud,eldrskull,dr. skull,over the neck.,es,TUIMSS ZOEROBLEDO IMSS matters shit your health,-0.2,0.8
2023-06-18 21:24:11+00:00,bienvenidos a tuimss estilo dinamarca  ustedes tranquilos si en este sexenio no se pudo el proximo lo lograra recuerden que todo es culpa de los gobiernos anteriores recuerden que partidomorenamx es la esperanza de mexico y la esperanza muere al ultimo ,bykturs_reylo,victor reyes,mexico,es,Welcome to Denmark Tuimss You quiet if this selenium could not be done next,0.26666666666666666,0.41111111111111115
2023-06-16 01:50:58+00:00,"porque en el imss contratan tantas viejas jetonas malvibrosas pedantes y malhumoradas 

si no les gusta su trabajo cambienlo   en serio  ",_n3gr1t9_,soy _m!m!s  la neurgrit@ ,unknow,es,Because in the IMSS they hire so many old tasty pedantic and moody busty,0.3,0.35
2023-05-21 23:09:06+00:00,soyluisgabriel1 tuimss si no pueden atenderte bien normalmente imaginense ahora con esta situacion ,pinnygs,pinny gonzalez,puebla,es,tuness if they cannot attend you well normally imagine now with this situation,0.15,0.6499999999999999
2023-05-29 02:29:22+00:00,"policiaca cuauhtemoc imagenesfueres a un costado de los cuerpos habia un vehiculo un taxi de la marca nissan versa en color gris con numero  economico 2756 del sitio issste

httpstco8gt2ml9cdj",laopcion,la opcion de chihuahua,chihuahua,es,Police Cuauhtemoc Images Fueres next to the bodies there was a vehicle a taxi of the Nissan Versa brand in gray with an economic number of the ISSSSTE site,0.1,0.1
2023-06-09 01:34:19+00:00,"zoerobledo
director del imss
soy morenista por conviccion y me inquieta  molesta que los periodistas sigan desmintiendo a amlo por la falta de medicamentos en clinicas y hospitales del pais ya que el asegura que el abastecimiento ya esta en niveles que superan el 85 hilo",p51rivera,don river play,"san pedro tlaquepaque, jalisco",es,Zoerobledo Director of the IMSS I am Morenita by conviction and it is concerned that journalists continue to deflect the lack of medicines in clinics and hospitals in the country since the assures that the supply is already at levels that exceed the thread,0.0,0.0
2023-05-18 14:48:23+00:00,julietaramirezp diputada chequen el tema de la retabulacion de los salarios del imss ya que es gente que si trabaja no como los viciosos del ine o del scjn no es posible la reduccion del salario del mas del 50 por favor lean lo que aprueban no es posible que aprueben leyes sin minimo leerlos,victorsainos,victor sainos gomez,"ixtepec, puebla",es,Julietaramirezp Deputy Check the issue of the retabulation of the salaries of the IMSS since it is people who work not as the vicious ones of the Vine or the scan is not possible to reduce the salary of the MAS of the MAS of the more of the please read what they approve is not possible that they approve laws without minimal reading them,-0.12,0.82
2023-02-13 23:57:14+00:00,cada 14 de febrero se celebra el dia del amor y la amistad ironicamente es tambien el dia mundial de las cardiopatias congenitas que afectan cada ano la vida de entre 12 mil y 16 recien nacidos segun la secretaria de salud   httpstcohwqfngamrg,poligrafotab,poligrafo tabasco,"tabasco, mexico",es,Each February is celebrated on the day of love and friendship ironically is also the World Congenital Heart disease Day that affects each year the life of between a thousand and newborns according to the Secretary of Health HTTPSTCOHWQFNGAMRG,0.425,0.675
2023-04-28 16:42:08+00:00,fisgonmonero esto es tan estupido como quejarse de que el imss no abastece de electricidad a la peninsula,kroneaux,juanma koronavairus ,localhost,es,Fisconmonero this is as stupid as complaining that the IMSS does not supply electricity to the peninsula,-0.7999999999999999,1.0
2023-06-17 04:34:58+00:00,jjdiazmachuca zoerobledo cuitlahuacgj y tuimss no hara absolutamente nada zoerobledo ni enterado por negligente,nethower,eertnheosto,unknow,es,Jjdiazmachuca Zoerobledo Cuitlahuacgj and Timss will do absolutely anything zoerobled or aware by negligent,0.225,0.575
2023-05-20 17:21:53+00:00,silvanasinlanaa mercuriogrisx que pena contigo silvi es que asi son mis fans xd gracias bbimss u,stxydead,camilo a. herrera,bogota d.c,es,"SILVANASINLANAA MERCURIOGRISX, WHAT PENA WITH YOU SILVA IS THAT THEY ARE MY FANS XD THANKS BBIMSS U",0.2,0.2
2023-06-08 17:43:02+00:00,tuimss o si alguien conoce a la dra gloria huerta garcia gerente de gskpromx  gsk preguntarle que me paso en la cabeza cuando se autodesigno como mi medico tratante en la hospitalangeles clinica londres,cfempleado,mario alberto sanchez hernandez,unknow,es,Tuimsss or if anyone knows Dr. Gloria Huerta Gracia Manager of GSKPROMX Ask ask him what happened to me when he self -prossigns like my treating doctor in the hospital as Clinic London London,0.0,0.0
2023-05-12 20:20:41+00:00,edusax79 coneval no tanto tienes al menos 2 opciones 1 utilizar el salario minimo 2 utilizar el salario promedio de cotizacion del imss,nachcam,nacho,cdmx,es,Not so much councilor you have at least options to use the minimum salary to use the average price salary of the IMSS,-0.08333333333333333,0.3333333333333333
2023-04-27 00:08:15+00:00,jzavalagt y van a bajar el isr impuesto sobre nomina imss afores ptu y todos los demas costos laborales para poder contratar mas personas puras ocurrencias a lo pendejo,luisspaulin,luis paulin,unknow,es,Jzavalagt and the ISR is going to go down payable taxes and all other job costs to be able to hire more pure occurrences to the asshole,0.18674603174603174,0.45777777777777773
2023-06-05 02:34:27+00:00,antoniojh05 tuimss descanse en paz,chipintoba,ca aguilar,"mazatlan, sinaloa",es,Tuimsss rest in peace,0.0,0.0
