Datetime,Content,Username,DisplayName,Location,Lang
2023-06-08 14:14:35+00:00,ElUniversalMx Pobre Mexico Lo peor es que oigo a sus paleros serviles coreando que ya el sistema de salud es como el de Dinamarca y sus fanaticos en modo zombie asienten con su vacia cabecita adoctrinada Se nota que Lopez nunca ha entrado a una clinica del ISSSTE o IMSS y ni lo hara,ElisaElguezabal,Elisa Elguezabal,,es
2023-06-08 14:13:32+00:00,rosaicela GobiernoMX ISSSTEmx lopezobrador drpedrozenteno SFPmx arturomedinap Bola de inutiles,AdelinaMartha,Martha Adelina Trevino Cavazos,,es
2023-06-08 14:12:15+00:00,DrPacoMoreno1 Antes si habia medicamentos y seguro popular que en mi experiencia era mejor que la de instituciones como imss o ISSSTE Este senor lopezobrador el peor parasito presidencial que hemos tenido Escojamos mejor la proxima,MissionecucinaP,MCucina,"Colonia San Rafael, CDMX",es
2023-06-08 14:07:26+00:00,lopezobrador Senor Presidente soy defensor de la 4T y de su Gobierno pero algo pasa con los medicamentos al menos en el ISSSTE Tlaxcala a pesar de sus politicas Alguien no hace su tarea Hay desabasto en especial en medicamentos controlados En mas de un mes,ChepeHerreraVz1,Chepe Herrera Vazquez,,es
2023-06-08 14:06:40+00:00,"CarlosM39751212 lopezobrador PartidoMorenaMx Mexico es un pais de izquierda desde el triunfo de la revolucion
Desde Calles Cardenas pasando por Echeverria JLP y el pejendejo
El PRI es de izquierda Fundador de la Internacional Socialista
CTM ejidos IMSS ISSSTE etc
Son producto de socialismo No del capitalismo",jloa1988,JLOA1988,"Culiacan, Sinaloa",es
2023-06-08 14:06:38+00:00,Minerva66688339 lopezobrador JesusRCuevas Que la atienda LopezGatell sirve que le recomienda un  Psiquiatra del ISSSTE,ROSENDOSOSAGUE2,ROSENDO SOSA GUERRA,,es
2023-06-08 14:05:46+00:00,Ah perroooo este presidentito ignorante y corrupto de lopezobrador no se cansa de mentir Nunca ha entrado al IMSS o al ISSSTE a una consulta menos a atenderse de sus males Por eso dice lo que dice porque NO conoce el mediocre sistema de salud de Mexico,sgpqq9z7tb,Willy Robles,,es
2023-06-08 14:02:55+00:00,Al presidente le molesto mucho que tmoralesenvivo le pusiera en la mesa que en el IMSS ISSSTE y sector salud no hay medicamentos y que la falta de citas oportunas esta provocando muertes,CarlosLaraM81,Carlos Lara Moreno,Ciudad de Mexico,es
2023-06-08 14:00:42+00:00,"Dia 1  8Junio   3er Encuentro Nacional ECOSParaElBienestar Los ECOS de la SaludPublica
  8 14 h
Sigue la transmision  httpstco5sZ6DNxnWl

ISSSTESalud ISSSTEYucatan httpstcolPI4D95dVc",ISSSTE_Salud,ISSSTE Salud,"Ciudad de Mexico, Mexico",es
2023-06-08 14:00:01+00:00,"Una Alimentacion saludable ayuda a protegernos de la malnutricion en todas sus formas asi como de enfermedades no transmisibles como la diabetes cardiopatias accidentes cerebrovasculares y cancer
SaludParaTodos httpstcox5ABJdkmkU",ISSSTE_mx,ISSSTE,,es
2023-06-08 13:59:13+00:00,"Tu pregunta es un poco capciosa
No presidentito am lopezobrador la pregunta fue clara y objetiva tanto en el ISSSTE como en el IMSSS sigue habiendo escasez de medicamentos en los meses de abril y mayo no surtieron complejo B",SUPERNETAMEX,"ALFA TREJO, ahora 'NetaBOTmeX'",Mexico,es
2023-06-08 13:49:18+00:00,"theDwarf Yo si estoy dispuesto a discutirlo Si se esta pensando en aprobarlo y regularlo que no quede duda
Tambien si va a quedar a cargo del Estado imss e issste o si solo se le va a dar la concesion a la iniciativa privada privilegio de ricos como lo es el aborto en ciertas partes",bdemontork,TORK,,es
2023-06-08 13:48:43+00:00,"Derechohabientes del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado ISSSTE denunciaron las pesimas condiciones en las que opera la clinica de esta ciudad en donde incluso escurren aguas negras y hay notorio deterioro en

httpstcoJFp1dcfMsg httpstcoIphN4Q3zoL",PuntoDe,Punto de Quiebre,,es
2023-06-08 13:48:20+00:00," Hoy en el noticiero con ctrlaltsuprim en relevo de elalbertomedina

ISSSTE e IMSS tiran mas de 100 millones de medicamentos caducados al ano
 isamer30

A un ano para las elecciones presidenciales
DEBATEN SandovalLizette lapoliverde

Y mas 
httpstcoxPyMlE6J3o",ProyectoPuente,Proyecto Puente,"Hermosillo, Sonora",es
2023-06-08 13:47:50+00:00,viralmetro MetroCDMX Claudiashein Que le quiten a los trabajadores del metro servicio medico en hospitales particulares que sale muy caro que vayan al IMSS o ISSSTE  como todos,SANDRACRUZPORCA,Sai,Mexico,es
2023-06-08 13:45:17+00:00,"Asi amanece el planton de maestros adscritos a la Seccion 22 de la CNTE mantienen en el Zocalo en demanda de que el Gobierno cumpla entre otros temas la reinstalacion de profesores despedidos y mejores servicios en el ISSSTEmx

httpstcoubo0M0CUSY
 LuisBaladez httpstco96oBVlUwws",diario24horas,@diario24horas,Mexico,es
2023-06-08 13:36:42+00:00,EL GOBIERNO FEDERAL APROBO LA CONSTRUCCION DEL NUEVO HOSPITAL DEL ISSSTE EN EL CENTRO DE CONVENCIONES ACAPULCO ESTAS DE ACUERDO,Trasfondoin,Trasfondoinformativo,"Acapulco, Gro.",es
2023-06-08 13:32:58+00:00,Del issste venimos y al issste vamos ,deyanira_lira,Princess Carolyn ,"Honolulu, HI",es
2023-06-08 13:32:52+00:00,Gracias ISSSTEmx por esta temporada de sorteos de prestamosnunca cambies httpstcoVxfrKjc5XB,DonCovid19,DonMoneyInTheBank(tm),Tlalpan D.F,es
2023-06-08 13:17:14+00:00,Este senor trabajador de la Alcaldia Cuajimalpa no deja entrar a los trabajadores del ISSSTE Cuajimalpa viene la patrulla y no lo retiran ya que dice que trabaja con el Alcalde Adrian Rubalcaba que verguenza pobre pais cuanto nepotismo httpstcosfLYrA2uP9,arihernandez736,Ari Hernandez,,es
2023-06-08 13:17:04+00:00,Lo ideal seria no ir a trabajar pero eso implica que tengo que ir al issste para que me justifiquen el dia Y pues me sale mejor ir a trabajar sintiendo la muerte ,iguanaurbana,Regina Veleno,Mega Chernobyl ,es
2023-06-08 13:15:49+00:00,En seis meses operan la pierna correcta a paciente de 67 anos en ISSSTE de San Luis Potosi Le pusieron protesis en pierna equivocada httpstco6uOOLO3XIz,AlfredoAlvarezz,Alfredo Alvarez,"California, USA",es
2023-06-08 13:06:38+00:00,GlezRmro mebrard AbelinaLopezR INEMexico EvelynSalgadoP VisitMex PartidoMorenaMx SecturAcapulco UNWTO AcapulcoGob AHETA1 TorrucoTurismo WTravelAwards ISSSTEmx Esa es propaganda ILEGAL nada que ver con el sitio legal donde el GobiernoMX y el GobGuerrero construiran el nuevo hospital que comentas,hoy_acapulco,Denuncia Ciudadana Acapulco ,"Acapulco de Juarez, Guerrero",es
2023-06-08 13:03:40+00:00,"GlezRmro ISSSTEmx sntissste rosaicela Esa es chamba del AcapulcoGob no aplican la ley en la via publica AFUERA de los hospitales
No se podra vender ese sitio se quedaran con las ganas los empresarios clasistas y sus amigos inversionistas
Sobre la Costera tambien esta la SSaludmx hospitales privados etc ",hoy_acapulco,Denuncia Ciudadana Acapulco ,"Acapulco de Juarez, Guerrero",es
2023-06-08 12:43:04+00:00,"ACGalarza DrLuisServinde1 DraPadillaB Esto es un desastre para millones de pacientes y derechohabientes especialmente del ISSSTE y del IMSS en donde el servicio y atencion medica don un ASCO 

Los pacientes estan en un real estado de indefension",cherchezla1,cherchezlafemme,,es
2023-06-08 12:29:24+00:00,"HOLA
Yo voy Trabajando en Issste Mucho y Mi Cubrebocas Mucho Dios Mio y Cuidate Mucho CDMX ",Berenic97237153,Berenice Pena CMLL ,"Mexico,D.F. ",es
2023-06-08 12:26:16+00:00,JoseMarioMX Noooo yo llevo 7 anos esperando me paguen la afore pension issste de mi difunto marido Dicen debo no niego pago venga manana y asi,temiroaldormir,Llanera Solitita,,es
2023-06-08 12:19:11+00:00,usuariosissste ISSSTEmx ojala cambiaran las practicas esta por llover nos estamos empapando con el chipi chipi y debemos de esperar hasta las siete de la manana para recibir una ficha httpstco5G97gNxBQ8,vicuyaze,Juan Carlos,"Istmo de Tehuantepec, Oaxaca",es
2023-06-08 12:04:28+00:00,ElAmaDeCasa1 rosaicela GobiernoMX ISSSTEmx lopezobrador drpedrozenteno SFPmx arturomedinap No senora no lo es pero tiene mucho q ver xq a diferencia d la SCJ a ellos si les fincan responsabilidades,Rosario87543042,Rosario De Fatima Gonzalez,,es
2023-06-08 11:45:00+00:00,"Enterate A nivel local o nacional las principales instituciones publicas de salud como el IMSS o el ISSSTE desperdiciaron mas de 100 millones de pesos en medicamentos al ano entre 2020 y 2022 durante la pandemia por COVID19
Isabel Mercado BorderHub
httpstcorLRKI1QvX7",PdPagina,Pie de Pagina,Mexico,es
2023-06-08 10:12:09+00:00,hoyacapulco mebrard AbelinaLopezR INEMexico EvelynSalgadoP VisitMex PartidoMorenaMx SecturAcapulco UNWTO AcapulcoGob AHETA1 TorrucoTurismo WTravelAwards y el hospital del ISSSTEmx   apa,GlezRmro,RmroGlez,Mexico,es
2023-06-08 09:43:47+00:00,hoyacapulco ISSSTEmx sntissste rosaicela Darte una vuelta por los hospitales existentes y te daras cuenta en lo que se convierte la zona Esas ruinas pueden venderse y pagar una parte o todo el hospital La costera es la avenida principal para llegar al  mar Otra ocurrencia mas,GlezRmro,RmroGlez,Mexico,es
2023-06-08 09:37:01+00:00,Despues de cumplir con el procedimiento establecido por el ISSSTE para obtener un prestamo preautorizado por sorteo la gente tiene que llegar con su banquito para formarse desde la 1 de la manana y alcanzar ficha solo porque no funciona el sistema para reagendar citas inedito,jvilchism,jose vilchis,,es
2023-06-08 09:24:25+00:00,chapo2181 ISSSTEmx De donde eres,OfeliaContrera2,Ofelia Contreras,,es
2023-06-08 09:23:32+00:00,ISSSTEmx No hay nadie que pueda ayudar Es en la Cd de Juarez Chihuahua,OfeliaContrera2,Ofelia Contreras,,es
2023-06-08 09:22:25+00:00,ISSSTEmx Llevo mas de diez dias intentandolo Por favor  Solucion,OfeliaContrera2,Ofelia Contreras,,es
2023-06-08 09:20:39+00:00,ISSSTEmx Por favor Ayuda se va ha vencer el plazo del prestamo otorgado,OfeliaContrera2,Ofelia Contreras,,es
2023-06-08 09:19:50+00:00,ISSSTEmx Que esta pasando no se puede sacar cita esta bloqueado y en la Delegacion de Cd Juarez Chihuahua no te atienden sin cita Corren a las personas que no llevan cita No las atienden que pasa,OfeliaContrera2,Ofelia Contreras,,es
2023-06-08 08:50:34+00:00, Vecino de Campeche acusa a Issste de negarle un marcapasos lleva tres infartos httpstcolFuAbSYITX httpstco28fP8bcpRL,DiariodeYucatan,Diario de Yucatan,"Merida, Yucatan",es
2023-06-08 08:39:47+00:00,"manteplus MariettoPonce IMSS  Importa Madres Su Salud
ISSSTE  Inutil Solicitar Servicios Solo Tramitamos Entierros
Ahora comprende",mauricio_larios,Mauricio Larios,"Xalapa, Ver.",es
2023-06-08 07:57:31+00:00,K me BC MIP R2 del issste intuba padrisimo,gabrieltizarg,,,es
2023-06-08 06:53:17+00:00,"Curso presencial Las reformas en materia laboral leyes  IMSSISSSTE en CCJ Queretaro

22 y 23 de junio a las 17 hrs

Registro

httpstcopTRKEsD4oC httpstcoAwHpiv2xGG",comparteDerecho,Compartiendo Derecho.,,es
2023-06-08 06:41:08+00:00,"Este tambien es

MISOGINO
RATERO

ISRAEL ANGEL SANCHEZ RIZO

Diario twitiare su foto para q sepan q eres un

ESTAFADOR
RATERO

dice ser
Servidor Publico en el Senado y Gestor d proyectos
SENADO ISSSTE
Ya estuvo en la CARCEL x ESTAFADOR
A MI ME TIENE AMENAZADA DE
X FAVOR RT httpstcoBzILcZ3Ym9",sylviarebecalv,SYLVIA REBECA,"UT: 19.3616829,-99.1703822",es
2023-06-08 06:38:02+00:00,"Este tambien ES UN
MISOGINO
RATERO

ISRAEL ANGEL SANCHEZ RIZO

Diario twitiare su foto para q sepan q eres un ESTAFADOR
RATERO

dice ser
Servidor Publico en el Senado y Gestor d proyectos
SENADO ISSSTE
Ya estuvo en la CARCEL x ESTAFADOR
A MI ME TIENE AMENAZADA DE
X FAVOR RT httpstcofB2IZTOhbn",sylviarebecalv,SYLVIA REBECA,"UT: 19.3616829,-99.1703822",es
2023-06-08 06:34:22+00:00,juanburgos MariettoPonce Lo mas absurdo que oi de una chaira viejita quien mendigaba un medicamento en farmacia de clinica familiar del Issste Qro el otro dia  la culpa de que no haiga medicamentos es de los corruptazo dePRI Y PAN nuestro Srpresidente no puede arreglar lo que ellos echaron a perder,MARUCALARA,Maria Eugenia Lara,Mexico,es
2023-06-08 06:30:59+00:00,"lopezobrador MIENTE SU AMBICION D PODER ES ENFERMIZO COMO EL DE LOS NARCODICTADORES CANEL MADURO ORTEGA
LOS GOBS ANTERIORES SI APOYABAN A LOS POBRES CON
COMEDORES COMUNITARIOS
ESCUELAS D TIEMPO COMPLETO 
SEGURO POPULAR
NO HABIA ESCACES D MEDICINAS
IMMS ISSSTE
MEJORES SUELDOS",DaysiHaber,daysi haber,,es
2023-06-08 06:23:37+00:00,"ElAmaDeCasa1 rosaicela GobiernoMX ISSSTEmx lopezobrador drpedrozenteno SFPmx arturomedinap Rosa van casi 160000 muertos y de usted no sale ni una estrategia

Es complice de esas muertes",jernhy,Potosino,"San Luis Potosi, Mexico",es
2023-06-08 06:14:06+00:00,hoyacapulco AHETA1 AlejandroDom66 ISSSTEmx Esos empresario que curiosamente se mantienen de contratos con los ayuntamientos estan rebasados acapulco con Coppel parisinas modetelas en la costera no hacen de pedo pero esto como es un hospital aguevo que si,ibelimendoza,ciudadano,Rancho humilde,es
2023-06-08 06:09:45+00:00,"macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste Y soria presiona a todos amenazando y  se va a las 7 y nunca ha subido al piso primero por embarazada despues por covid ahora por palancunda

y todo mundo la ofende y ella no hace nada nunca  de echo es una floja desgraciada  solo va a y se sienta por eso la corrieron de",RomarEdgarr,edgar romar,,es
2023-06-08 06:06:34+00:00,macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste DE PASO SE JUNTA CON LA DOCTORA SORIA OTRA IGUAL SI A ESSO SE LE LLAMA DOCTORA LA SOLAPA Y LA SENORA SORIA CASTILLO MARIBEL  LLEGA A LAS 9 SE BAJA A DESAYUNAR  SE SUBE A LAS 1130  A TOMAR CAFE SE BAJA A COMER A LAS 2 SE SUBE SENTADA A LAS 4 TODO LO MANDA POR CELULAR,RomarEdgarr,edgar romar,,es
2023-06-08 06:04:55+00:00,luisarturomier hoyacapulco AHETA1 AlejandroDom66 ISSSTEmx sntissste GobiernoMX Para que quieres un parque ecologico  ahi esta el papagayo Un hospital de especialidades trae plusvalia para todos los vecinos El turismo de alto nivel ya se fue a diamante y ya regresara preferible para los vecinos de costa azul medicos y cirujanos que acamoto,DongatoFifi,DonGato FIFI,,es
2023-06-08 06:02:04+00:00,"macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste Daniela le robo la nota al joven de urgencias del senor que no aparecia en el simef  y lo presiono que segun estaba enfadada tu la dra torres y que el senor se iba a morir ahi 

y le robo la nota y DANIELA QUEDO BIEN CON UN TRIUNFO ROBADO",RomarEdgarr,edgar romar,,es
2023-06-08 05:57:57+00:00,macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste Y que todo el apoyo se lo roco del simef una vez que estaba operando y ella le desbloqueo e hizo la prenota insultando al joven de urgencias y le robo su nota y  trabajo el muchachho de urgencias hizo la nota y daniela quedo bien en una cirugia hace mucho olatico todo  esta l,RomarEdgarr,edgar romar,,es
2023-06-08 05:48:48+00:00,lopezobrador HLGatell zoerobledo ISSSTEmx,JLUISGUZ,Jose M. R. H.,,qam
2023-06-08 05:45:00+00:00,macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste Y DICE QUE LAS LESBIANAS Y TODOS DEBEN MORIR ESTA LOCA  Y LA BASE VA A APOYAR A LAS COMPANERAS EVITO NOMBRES,RomarEdgarr,edgar romar,,es
2023-06-08 05:44:39+00:00,macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste Y SE HACE LA BUENA PARA VENDER TOPER WERE POR QUE ES FLOJA Y NEGLIGENTE PERO PARA VENDER FINGE EL MODO Y NO TRABAJA NADA ES LA QUE ESTABA GORDA CHUNDONA  QUE IBA CON LA  MALMODOSA DE MAYRA Y RODOLFO SUS ALIADOS,RomarEdgarr,edgar romar,,es
2023-06-08 05:44:35+00:00,AMLO SUBIRA Pensiones IMSS ISSSTE 2023 Pensionados y Jubilados 70000 c httpstco3xFIhPAl1l via YouTube,ROBERTO00384410,ROBERTO BARCO,,es
2023-06-08 05:43:37+00:00,"macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste LAS GEMELAS  Y HACE LO QUE ELLA DIGA
QUE TODOS SON PENDEJOS  Y ELLA LISTA Y PROBECITA  O QUE LA PONDRA EN ADMISION HOSPITALARIA POR BUENA  QUE ES Y MOMESTA A DOS COMOANERAS DE LA COMUNIDAD LGBTQ  DE BASE Y YA LA VAMOS A DEMANDAR SI NO LA DESPIDE VA A LA CARCEL",RomarEdgarr,edgar romar,,es
2023-06-08 05:41:29+00:00,"macra76 eliseatv ISSSTEmx csissstemich issstemich usuariosissste Hola dra no Nos agutamos a la  machista de DANIELA CREO SE APEISE ARAIS SUPLENTE ADMINISTRATIVA  ES UNA PERSONA VULGAR Y CORRIENTE DE TODO EL TEDO 
El REGIONAL HABLA HASTA DIGO QUE LE DIO UNOS DOCUMENTOS IMPORTANTISIMOS A GUARDAR Y QUE LA A PONER EN EL JURIDICO PORQUE LE MAMA ",RomarEdgarr,edgar romar,,es
2023-06-08 05:36:32+00:00,MLScensura PolVialGobOax Seccion22Cencos jesusromerooax salomonj VitoArturo JuliusAlvCampbe MariaCabadas PeatonVigilante y afuera del issste llevandoselos con gruas,enriquecolinas,enrique colinas,,es
2023-06-08 05:35:02+00:00,2023 SUBE PAGO IMSS ISSSTE Pensionados y Jubilados NOTICIA AMLO httpstcoFQeyDM8OD7 via YouTube,ROBERTO00384410,ROBERTO BARCO,,es
2023-06-08 05:28:00+00:00,"luisarturomier hoyacapulco AHETA1 AlejandroDom66 ISSSTEmx sntissste GobiernoMX Ahora si esta bien que violen los planes de desarrollo urbano 
Entonces que sigan gobernando a decretazos y ocurrencias",rossovalle1,Queque Rosberg,"Oulu, Suomen",es
2023-06-08 05:10:31+00:00,rosaicela GobiernoMX ISSSTEmx lopezobrador drpedrozenteno SFPmx arturomedinap Avanzando con paso firme rosaicela en la transformacion del ISSSTEmx GobiernoMX lopezobrador drpedrozenteno SFPmx arturomedinap,AKDesign2021,BT-G-AKDesign2021,,es
2023-06-08 05:09:45+00:00,Nuevo hospital de especialidades del ISSSTE sera el mas avanzado y no afectara a turismo httpstcoeEEQ3rpvAB httpstcoTGH1t6ZYls,Brigida35118504,Brigida Ruiz,,es
2023-06-08 05:02:33+00:00,"rosaicela GobiernoMX ISSSTEmx lopezobrador drpedrozenteno SFPmx arturomedinap Se burla de los Mexicanos no hay medicamentos no hay quimios  ahora usted secretaria de algo se siente secretaria de salud
Es una proterva y deseo que Dios le multiplique en usted y sus seres queridos todo lo que le estan haciendo a Mexico",eduardolizcan18,eduardo lizcano,,es
2023-06-08 04:55:00+00:00," VIDEO  manolojim dice que las prioridades tienen que ver con el tema de salud para reforzar la presencia del IMSS y el ISSSTE en la Coahuila 
httpstcozRVpDM98Ia",lasillarota,La Silla Rota,"Mexico, Distrito Federal",es
2023-06-08 04:48:46+00:00,HAEBIISSSTE su atencion es nefasta mas de 7 horas con probable fractura y sin atenderme los medicos y enfermeras del turno vespertino de urgencias solo dan prioridad a sus amigos y conocidos ni un paracetamol para el dolor me dieron,SantibanezDulce,Dulce Sntbz,,es
